Language,Threads,Optimisation,Bit Width,Time,Run,Unroll
C, 32, -Og, double, 23.8136, 5, True
C, 32, -Og, double, 8.3902, 6, True
C, 32, -Og, double, 14.3554, 7, True
C, 32, -Og, double, 5.20613, 8, True
C, 32, -Og, double, 15.8144, 9, True
C, 32, -Og, double, 24.6216, 10, True
C, 32, -Og, double, 11.6723, 11, True
C, 32, -Og, double, 20.7085, 12, True
C, 32, -Og, double, 23.0476, 13, True
C, 32, -Og, double, 3.11308, 14, True
C, 32, -Og, double, 3.06808, 15, True
C, 32, -Og, double, 2.52506, 16, True
C, 32, -Og, double, 7.20518, 17, True
C, 32, -Og, double, 15.4844, 18, True
C, 32, -Og, double, 5.93214, 19, True
C, 32, -Og, double, 4.59211, 20, True
C, 32, -Og, double, 4.62811, 21, True
C, 32, -Og, double, 11.8473, 22, True
C, 32, -Og, double, 23.2696, 23, True
C, 32, -Og, double, 6.75616, 24, True
C, 32, -Og, double, 16.7604, 25, True
C, 32, -Og, double, 7.56518, 26, True
C, 32, -Og, double, 23.1726, 27, True
C, 32, -Og, double, 3.83009, 28, True
C, 32, -Og, double, 10.3853, 29, True
C, 32, -Og, double, 23.7496, 30, True
C, 32, -Og, double, 5.46513, 31, True
C, 32, -Og, double, 10.9983, 32, True
C, 32, -Og, double, 16.8374, 33, True
C, 32, -Og, double, 5.62914, 34, True
C, 32, -Og, double, 8.62421, 35, True
C, 32, -Og, double, 12.8943, 36, True
C, 32, -Og, double, 25.1836, 37, True
C, 32, -Og, double, 8.69721, 38, True
C, 32, -Og, double, 23.4766, 39, True
C, 32, -Og, double, 9.35723, 40, True
C, 32, -Og, double, 23.1056, 41, True
C, 32, -Og, double, 21.5715, 42, True
C, 32, -Og, double, 23.9896, 43, True
C, 32, -Og, double, 10.0182, 44, True
C, 32, -Og, double, 15.8844, 45, True
C, 32, -Og, double, 7.93019, 46, True
C, 32, -Og, double, 9.69924, 47, True
C, 32, -Og, double, 23.0716, 48, True
C, 32, -Og, double, 15.4694, 49, True
C, 32, -Og, double, 7.01017, 50, True
C, 32, -Og, double, 24.9156, 51, True
C, 32, -Og, double, 4.36511, 52, True
C, 32, -Og, double, 7.99319, 53, True
C, 32, -Og, double, 13.8833, 54, True
C, 32, -Og, double, 23.3156, 55, True
C, 32, -Og, double, 10.1572, 56, True
C, 32, -Og, double, 5.29313, 57, True
C, 32, -Og, double, 8.1802, 58, True
C, 32, -Og, double, 4.89612, 59, True
C, 32, -Og, double, 5.12012, 60, True
C, 32, -Og, double, 23.5396, 61, True
C, 32, -Og, double, 9.97524, 62, True
C, 32, -Og, double, 9.45023, 63, True
C, 32, -Og, double, 23.1006, 64, True
C, 32, -Og, double, 7.21118, 65, True
C, 32, -Og, double, 9.40623, 66, True
C, 32, -Og, double, 11.0693, 67, True
C, 32, -Og, double, 23.2086, 68, True
C, 32, -Og, double, 5.64314, 69, True
C, 32, -Og, double, 15.5674, 70, True
C, 32, -Og, double, 5.27913, 71, True
C, 32, -Og, double, 16.4394, 72, True
C, 32, -Og, double, 5.57414, 73, True
C, 32, -Og, double, 13.3733, 74, True
C, 32, -Og, double, 23.2596, 75, True
C, 32, -Og, double, 9.85924, 76, True
C, 32, -Og, double, 7.91719, 77, True
C, 32, -Og, double, 2.64606, 78, True
C, 32, -Og, double, 8.2832, 79, True
C, 32, -Og, double, 6.27315, 80, True
C, 32, -Og, double, 5.75714, 81, True
C, 32, -Og, double, 12.6193, 82, True
C, 32, -Og, double, 23.2746, 83, True
C, 32, -Og, double, 6.96617, 84, True
C, 32, -Og, double, 15.4794, 85, True
C, 32, -Og, double, 25.1376, 86, True
C, 32, -Og, double, 12.5673, 87, True
C, 32, -Og, double, 23.4656, 88, True
C, 32, -Og, double, 7.07017, 89, True
C, 32, -Og, double, 15.7274, 90, True
C, 32, -Og, double, 4.47711, 91, True
C, 32, -Og, double, 12.2523, 92, True
C, 32, -Og, double, 25.2786, 93, True
C, 32, -Og, double, 8.69421, 94, True
C, 32, -Og, double, 8.1392, 95, True
C, 32, -Og, double, 9.91824, 96, True
C, 32, -Og, double, 8.0932, 97, True
C, 32, -Og, double, 5.17512, 98, True
C, 32, -Og, double, 13.2043, 99, True
C, 32, -Og, double, 24.3016, 100, True
C, 32, -Og, double, 12.3343, 101, True
C, 1, -Og, double, 13.7013, 1, True
C, 1, -Og, double, 12.9513, 2, True
C, 1, -Og, double, 13.8433, 3, True
C, 1, -Og, double, 12.9633, 4, True
C, 1, -Og, double, 13.2153, 5, True
C, 1, -Og, double, 12.8393, 6, True
C, 1, -Og, double, 12.9613, 7, True
C, 1, -Og, double, 13.0853, 8, True
C, 1, -Og, double, 13.1143, 9, True
C, 1, -Og, double, 12.9493, 10, True
C, 1, -Og, double, 13.1093, 11, True
C, 1, -Og, double, 12.9463, 12, True
C, 1, -Og, double, 12.8323, 13, True
C, 1, -Og, double, 12.8773, 14, True
C, 1, -Og, double, 13.3313, 15, True
C, 1, -Og, double, 14.0683, 16, True
C, 1, -Og, double, 13.6843, 17, True
C, 1, -Og, double, 13.8403, 18, True
C, 1, -Og, double, 12.8443, 19, True
C, 1, -Og, double, 13.4413, 20, True
C, 1, -Og, double, 13.6083, 21, True
C, 1, -Og, double, 12.9243, 22, True
C, 1, -Og, double, 13.1863, 23, True
C, 1, -Og, double, 12.9693, 24, True
C, 1, -Og, double, 13.0963, 25, True
C, 1, -Og, double, 12.9243, 26, True
C, 1, -Og, double, 13.3273, 27, True
C, 1, -Og, double, 13.0033, 28, True
C, 1, -Og, double, 12.8263, 29, True
C, 1, -Og, double, 12.7983, 30, True
C, 1, -Og, double, 13.3693, 31, True
C, 1, -Og, double, 13.1593, 32, True
C, 1, -Og, double, 14.4463, 33, True
C, 1, -Og, double, 14.4433, 34, True
C, 1, -Og, double, 14.1603, 35, True
C, 1, -Og, double, 13.0213, 36, True
C, 1, -Og, double, 12.8513, 37, True
C, 1, -Og, double, 12.9453, 38, True
C, 1, -Og, double, 13.1493, 39, True
C, 1, -Og, double, 12.9583, 40, True
C, 1, -Og, double, 13.1073, 41, True
C, 1, -Og, double, 12.9093, 42, True
C, 1, -Og, double, 13.1983, 43, True
C, 1, -Og, double, 13.0583, 44, True
C, 1, -Og, double, 12.9183, 45, True
C, 1, -Og, double, 12.9833, 46, True
C, 1, -Og, double, 12.8063, 47, True
C, 1, -Og, double, 13.1893, 48, True
C, 1, -Og, double, 13.2273, 49, True
C, 1, -Og, double, 14.2673, 50, True
C, 1, -Og, double, 13.8343, 51, True
C, 1, -Og, double, 13.0993, 52, True
C, 1, -Og, double, 12.8133, 53, True
C, 1, -Og, double, 12.8803, 54, True
C, 1, -Og, double, 13.0483, 55, True
C, 1, -Og, double, 12.9543, 56, True
C, 1, -Og, double, 12.8833, 57, True
C, 1, -Og, double, 13.1203, 58, True
C, 1, -Og, double, 12.7683, 59, True
C, 1, -Og, double, 13.0433, 60, True
C, 1, -Og, double, 13.0353, 61, True
C, 1, -Og, double, 13.0563, 62, True
C, 1, -Og, double, 13.1423, 63, True
C, 1, -Og, double, 14.2483, 64, True
C, 1, -Og, double, 14.0423, 65, True
C, 1, -Og, double, 14.2623, 66, True
C, 1, -Og, double, 12.9293, 67, True
C, 1, -Og, double, 13.0563, 68, True
C, 1, -Og, double, 12.8033, 69, True
C, 1, -Og, double, 13.0013, 70, True
C, 1, -Og, double, 12.7903, 71, True
C, 1, -Og, double, 12.7953, 72, True
C, 1, -Og, double, 13.2563, 73, True
C, 1, -Og, double, 12.8193, 74, True
C, 1, -Og, double, 12.9583, 75, True
C, 1, -Og, double, 12.7863, 76, True
C, 1, -Og, double, 13.0023, 77, True
C, 1, -Og, double, 13.1103, 78, True
C, 1, -Og, double, 14.3713, 79, True
C, 1, -Og, double, 14.5153, 80, True
C, 1, -Og, double, 12.9543, 81, True
C, 1, -Og, double, 14.1063, 82, True
C, 1, -Og, double, 12.8313, 83, True
C, 1, -Og, double, 12.8683, 84, True
C, 1, -Og, double, 13.3523, 85, True
C, 1, -Og, double, 12.6933, 86, True
C, 1, -Og, double, 13.0163, 87, True
C, 1, -Og, double, 12.9563, 88, True
C, 1, -Og, double, 12.8723, 89, True
C, 1, -Og, double, 12.7693, 90, True
C, 1, -Og, double, 12.8723, 91, True
C, 1, -Og, double, 12.7163, 92, True
C, 1, -Og, double, 12.9783, 93, True
C, 1, -Og, double, 13.6343, 94, True
C, 1, -Og, double, 13.7403, 95, True
C, 1, -Og, double, 12.9453, 96, True
C, 1, -Og, double, 12.9773, 97, True
C, 1, -Og, double, 12.7653, 98, True
C, 1, -Og, double, 12.7183, 99, True
C, 1, -Og, double, 12.7923, 100, True
C, 1, -Og, double, 13.2513, 101, True
C, 0, -O0, double, 12.96130, 1, True
C, 0, -O0, double, 11.83527, 2, True
C, 0, -O0, double, 11.79727, 3, True
C, 0, -O0, double, 11.87528, 4, True
C, 0, -O0, double, 11.92428, 5, True
C, 0, -O0, double, 11.85527, 6, True
C, 0, -O0, double, 11.89528, 7, True
C, 0, -O0, double, 12.05528, 8, True
C, 0, -O0, double, 11.89928, 9, True
C, 0, -O0, double, 12.28029, 10, True
C, 0, -O0, double, 14.02733, 11, True
C, 0, -O0, double, 11.72227, 12, True
C, 0, -O0, double, 11.75527, 13, True
C, 0, -O0, double, 11.82627, 14, True
C, 0, -O0, double, 11.75127, 15, True
C, 0, -O0, double, 12.03128, 16, True
C, 0, -O0, double, 11.96928, 17, True
C, 0, -O0, double, 12.00028, 18, True
C, 0, -O0, double, 12.14728, 19, True
C, 0, -O0, double, 11.95428, 20, True
C, 0, -O0, double, 11.92028, 21, True
C, 0, -O0, double, 11.93828, 22, True
C, 0, -O0, double, 12.20828, 23, True
C, 0, -O0, double, 12.16228, 24, True
C, 0, -O0, double, 13.04630, 25, True
C, 0, -O0, double, 12.26328, 26, True
C, 0, -O0, double, 12.81230, 27, True
C, 0, -O0, double, 11.87928, 28, True
C, 0, -O0, double, 11.96128, 29, True
C, 0, -O0, double, 11.85228, 30, True
C, 0, -O0, double, 11.86828, 31, True
C, 0, -O0, double, 11.94028, 32, True
C, 0, -O0, double, 11.93928, 33, True
C, 0, -O0, double, 12.00628, 34, True
C, 0, -O0, double, 11.95928, 35, True
C, 0, -O0, double, 11.91128, 36, True
C, 0, -O0, double, 12.00428, 37, True
C, 0, -O0, double, 12.04028, 38, True
C, 0, -O0, double, 12.23828, 39, True
C, 0, -O0, double, 12.87530, 40, True
C, 0, -O0, double, 11.89828, 41, True
C, 0, -O0, double, 12.28429, 42, True
C, 0, -O0, double, 12.02628, 43, True
C, 0, -O0, double, 11.92828, 44, True
C, 0, -O0, double, 11.98028, 45, True
C, 0, -O0, double, 12.08528, 46, True
C, 0, -O0, double, 12.03228, 47, True
C, 0, -O0, double, 11.94028, 48, True
C, 0, -O0, double, 11.94728, 49, True
C, 0, -O0, double, 11.98228, 50, True
C, 0, -O0, double, 12.56629, 51, True
C, 0, -O0, double, 12.01828, 52, True
C, 0, -O0, double, 13.22831, 53, True
C, 0, -O0, double, 12.27228, 54, True
C, 0, -O0, double, 11.90128, 55, True
C, 0, -O0, double, 11.94228, 56, True
C, 0, -O0, double, 12.17128, 57, True
C, 0, -O0, double, 11.89928, 58, True
C, 0, -O0, double, 11.82827, 59, True
C, 0, -O0, double, 11.98128, 60, True
C, 0, -O0, double, 11.91128, 61, True
C, 0, -O0, double, 11.98428, 62, True
C, 0, -O0, double, 12.07028, 63, True
C, 0, -O0, double, 12.96030, 64, True
C, 0, -O0, double, 12.25928, 65, True
C, 0, -O0, double, 11.94828, 66, True
C, 0, -O0, double, 11.83927, 67, True
C, 0, -O0, double, 11.80127, 68, True
C, 0, -O0, double, 11.73127, 69, True
C, 0, -O0, double, 11.97028, 70, True
C, 0, -O0, double, 12.02628, 71, True
C, 0, -O0, double, 12.27428, 72, True
C, 0, -O0, double, 11.95028, 73, True
C, 0, -O0, double, 11.99928, 74, True
C, 0, -O0, double, 11.84527, 75, True
C, 0, -O0, double, 12.91030, 76, True
C, 0, -O0, double, 13.07530, 77, True
C, 0, -O0, double, 12.94630, 78, True
C, 0, -O0, double, 12.29229, 79, True
C, 0, -O0, double, 11.85927, 80, True
C, 0, -O0, double, 11.81527, 81, True
C, 0, -O0, double, 12.16328, 82, True
C, 0, -O0, double, 12.10928, 83, True
C, 0, -O0, double, 12.12128, 84, True
C, 0, -O0, double, 12.14028, 85, True
C, 0, -O0, double, 12.04328, 86, True
C, 0, -O0, double, 11.79727, 87, True
C, 0, -O0, double, 12.19828, 88, True
C, 0, -O0, double, 12.72930, 89, True
C, 0, -O0, double, 12.75130, 90, True
C, 0, -O0, double, 12.93730, 91, True
C, 0, -O0, double, 11.85827, 92, True
C, 0, -O0, double, 12.36529, 93, True
C, 0, -O0, double, 12.17428, 94, True
C, 0, -O0, double, 11.93928, 95, True
C, 0, -O0, double, 11.80627, 96, True
C, 0, -O0, double, 11.87528, 97, True
C, 0, -O0, double, 12.20728, 98, True
C, 0, -O0, double, 11.99728, 99, True
C, 0, -O0, double, 12.77130, 100, True
C, 0, -O0, double, 12.05528, 101, True
C, 2, -O0, double, 15.9714, 1, True
C, 2, -O0, double, 14.5123, 2, True
C, 2, -O0, double, 14.3273, 3, True
C, 2, -O0, double, 14.3803, 4, True
C, 2, -O0, double, 14.4703, 5, True
C, 2, -O0, double, 14.5983, 6, True
C, 2, -O0, double, 14.5113, 7, True
C, 2, -O0, double, 14.5803, 8, True
C, 2, -O0, double, 14.4103, 9, True
C, 2, -O0, double, 14.4163, 10, True
C, 2, -O0, double, 14.4393, 11, True
C, 2, -O0, double, 14.4103, 12, True
C, 2, -O0, double, 14.2363, 13, True
C, 2, -O0, double, 14.3643, 14, True
C, 2, -O0, double, 14.7483, 15, True
C, 2, -O0, double, 15.1094, 16, True
C, 2, -O0, double, 14.4693, 17, True
C, 2, -O0, double, 14.2113, 18, True
C, 2, -O0, double, 14.8503, 19, True
C, 2, -O0, double, 14.3213, 20, True
C, 2, -O0, double, 16.2504, 21, True
C, 2, -O0, double, 16.0654, 22, True
C, 2, -O0, double, 15.3534, 23, True
C, 2, -O0, double, 14.5343, 24, True
C, 2, -O0, double, 14.2243, 25, True
C, 2, -O0, double, 14.2373, 26, True
C, 2, -O0, double, 14.1403, 27, True
C, 2, -O0, double, 14.5643, 28, True
C, 2, -O0, double, 14.0753, 29, True
C, 2, -O0, double, 14.4763, 30, True
C, 2, -O0, double, 14.2213, 31, True
C, 2, -O0, double, 14.3953, 32, True
C, 2, -O0, double, 14.9833, 33, True
C, 2, -O0, double, 14.5533, 34, True
C, 2, -O0, double, 14.7073, 35, True
C, 2, -O0, double, 14.5013, 36, True
C, 2, -O0, double, 14.5863, 37, True
C, 2, -O0, double, 14.5983, 38, True
C, 2, -O0, double, 14.9023, 39, True
C, 2, -O0, double, 14.3813, 40, True
C, 2, -O0, double, 15.0964, 41, True
C, 2, -O0, double, 14.3133, 42, True
C, 2, -O0, double, 14.4503, 43, True
C, 2, -O0, double, 14.3763, 44, True
C, 2, -O0, double, 14.4553, 45, True
C, 2, -O0, double, 14.1553, 46, True
C, 2, -O0, double, 14.2353, 47, True
C, 2, -O0, double, 14.1313, 48, True
C, 2, -O0, double, 14.4003, 49, True
C, 2, -O0, double, 14.7213, 50, True
C, 2, -O0, double, 15.2994, 51, True
C, 2, -O0, double, 14.8123, 52, True
C, 2, -O0, double, 14.6033, 53, True
C, 2, -O0, double, 14.1143, 54, True
C, 2, -O0, double, 14.5483, 55, True
C, 2, -O0, double, 14.3503, 56, True
C, 2, -O0, double, 14.0763, 57, True
C, 2, -O0, double, 14.5203, 58, True
C, 2, -O0, double, 14.3663, 59, True
C, 2, -O0, double, 15.0033, 60, True
C, 2, -O0, double, 14.2423, 61, True
C, 2, -O0, double, 14.4933, 62, True
C, 2, -O0, double, 14.4743, 63, True
C, 2, -O0, double, 14.5083, 64, True
C, 2, -O0, double, 14.1553, 65, True
C, 2, -O0, double, 14.7993, 66, True
C, 2, -O0, double, 14.7483, 67, True
C, 2, -O0, double, 15.2614, 68, True
C, 2, -O0, double, 15.8524, 69, True
C, 2, -O0, double, 15.0453, 70, True
C, 2, -O0, double, 14.7073, 71, True
C, 2, -O0, double, 14.1313, 72, True
C, 2, -O0, double, 14.1603, 73, True
C, 2, -O0, double, 14.3503, 74, True
C, 2, -O0, double, 14.0923, 75, True
C, 2, -O0, double, 14.2733, 76, True
C, 2, -O0, double, 14.2373, 77, True
C, 2, -O0, double, 14.4753, 78, True
C, 2, -O0, double, 14.3233, 79, True
C, 2, -O0, double, 14.4103, 80, True
C, 2, -O0, double, 14.2013, 81, True
C, 2, -O0, double, 14.6063, 82, True
C, 2, -O0, double, 14.5013, 83, True
C, 2, -O0, double, 14.8863, 84, True
C, 2, -O0, double, 15.7014, 85, True
C, 2, -O0, double, 15.6944, 86, True
C, 2, -O0, double, 14.9583, 87, True
C, 2, -O0, double, 14.1223, 88, True
C, 2, -O0, double, 14.1923, 89, True
C, 2, -O0, double, 14.3413, 90, True
C, 2, -O0, double, 14.1943, 91, True
C, 2, -O0, double, 14.1703, 92, True
C, 2, -O0, double, 14.2033, 93, True
C, 2, -O0, double, 15.3464, 94, True
C, 2, -O0, double, 14.0353, 95, True
C, 2, -O0, double, 14.1853, 96, True
C, 2, -O0, double, 14.3113, 97, True
C, 2, -O0, double, 14.1003, 98, True
C, 2, -O0, double, 14.1303, 99, True
C, 2, -O0, double, 14.2683, 100, True
C, 2, -O0, double, 15.6414, 101, True
C, 4, -O0, double, 15.8164, 1, True
C, 4, -O0, double, 14.7773, 2, True
C, 4, -O0, double, 15.1523, 3, True
C, 4, -O0, double, 15.2223, 4, True
C, 4, -O0, double, 14.8563, 5, True
C, 4, -O0, double, 14.9453, 6, True
C, 4, -O0, double, 15.2283, 7, True
C, 4, -O0, double, 16.6924, 8, True
C, 4, -O0, double, 16.8464, 9, True
C, 4, -O0, double, 16.0684, 10, True
C, 4, -O0, double, 16.3304, 11, True
C, 4, -O0, double, 14.8233, 12, True
C, 4, -O0, double, 15.2223, 13, True
C, 4, -O0, double, 15.0553, 14, True
C, 4, -O0, double, 14.6313, 15, True
C, 4, -O0, double, 14.8913, 16, True
C, 4, -O0, double, 15.5504, 17, True
C, 4, -O0, double, 15.1013, 18, True
C, 4, -O0, double, 15.0053, 19, True
C, 4, -O0, double, 14.8603, 20, True
C, 4, -O0, double, 14.8853, 21, True
C, 4, -O0, double, 14.9973, 22, True
C, 4, -O0, double, 14.6553, 23, True
C, 4, -O0, double, 15.0363, 24, True
C, 4, -O0, double, 14.6673, 25, True
C, 4, -O0, double, 14.6873, 26, True
C, 4, -O0, double, 15.8894, 27, True
C, 4, -O0, double, 15.0423, 28, True
C, 4, -O0, double, 15.1703, 29, True
C, 4, -O0, double, 14.9713, 30, True
C, 4, -O0, double, 15.3394, 31, True
C, 4, -O0, double, 15.6734, 32, True
C, 4, -O0, double, 16.5084, 33, True
C, 4, -O0, double, 16.9024, 34, True
C, 4, -O0, double, 16.6964, 35, True
C, 4, -O0, double, 15.3854, 36, True
C, 4, -O0, double, 15.4554, 37, True
C, 4, -O0, double, 15.0513, 38, True
C, 4, -O0, double, 15.0053, 39, True
C, 4, -O0, double, 14.7163, 40, True
C, 4, -O0, double, 14.9183, 41, True
C, 4, -O0, double, 15.4924, 42, True
C, 4, -O0, double, 14.7823, 43, True
C, 4, -O0, double, 15.3144, 44, True
C, 4, -O0, double, 14.6933, 45, True
C, 4, -O0, double, 14.9163, 46, True
C, 4, -O0, double, 14.7973, 47, True
C, 4, -O0, double, 14.9433, 48, True
C, 4, -O0, double, 16.1124, 49, True
C, 4, -O0, double, 14.9513, 50, True
C, 4, -O0, double, 14.7643, 51, True
C, 4, -O0, double, 14.8333, 52, True
C, 4, -O0, double, 14.9043, 53, True
C, 4, -O0, double, 16.9424, 54, True
C, 4, -O0, double, 15.2994, 55, True
C, 4, -O0, double, 15.0743, 56, True
C, 4, -O0, double, 16.2104, 57, True
C, 4, -O0, double, 16.0674, 58, True
C, 4, -O0, double, 14.6093, 59, True
C, 4, -O0, double, 14.9433, 60, True
C, 4, -O0, double, 14.9093, 61, True
C, 4, -O0, double, 14.7993, 62, True
C, 4, -O0, double, 15.0053, 63, True
C, 4, -O0, double, 14.6073, 64, True
C, 4, -O0, double, 15.5104, 65, True
C, 4, -O0, double, 14.7823, 66, True
C, 4, -O0, double, 15.1613, 67, True
C, 4, -O0, double, 14.8413, 68, True
C, 4, -O0, double, 14.7803, 69, True
C, 4, -O0, double, 14.9143, 70, True
C, 4, -O0, double, 14.8603, 71, True
C, 4, -O0, double, 14.8193, 72, True
C, 4, -O0, double, 14.9053, 73, True
C, 4, -O0, double, 15.0313, 74, True
C, 4, -O0, double, 15.6514, 75, True
C, 4, -O0, double, 15.9274, 76, True
C, 4, -O0, double, 16.0044, 77, True
C, 4, -O0, double, 16.0994, 78, True
C, 4, -O0, double, 15.9304, 79, True
C, 4, -O0, double, 15.2133, 80, True
C, 4, -O0, double, 14.5733, 81, True
C, 4, -O0, double, 14.8133, 82, True
C, 4, -O0, double, 15.6344, 83, True
C, 4, -O0, double, 14.9323, 84, True
C, 4, -O0, double, 14.8943, 85, True
C, 4, -O0, double, 14.8003, 86, True
C, 4, -O0, double, 14.5123, 87, True
C, 4, -O0, double, 15.0123, 88, True
C, 4, -O0, double, 14.8643, 89, True
C, 4, -O0, double, 15.0103, 90, True
C, 4, -O0, double, 14.7673, 91, True
C, 4, -O0, double, 15.6154, 92, True
C, 4, -O0, double, 14.7183, 93, True
C, 4, -O0, double, 14.9553, 94, True
C, 4, -O0, double, 14.7013, 95, True
C, 4, -O0, double, 15.7584, 96, True
C, 4, -O0, double, 15.0673, 97, True
C, 4, -O0, double, 14.8303, 98, True
C, 4, -O0, double, 17.9414, 99, True
C, 4, -O0, double, 16.0154, 100, True
C, 4, -O0, double, 15.9194, 101, True
C, 8, -O0, double, 13.9303, 1, True
C, 8, -O0, double, 21.2455, 2, True
C, 8, -O0, double, 22.0005, 3, True
C, 8, -O0, double, 11.5943, 4, True
C, 8, -O0, double, 1.24703, 5, True
C, 8, -O0, double, 20.4055, 6, True
C, 8, -O0, double, 22.4325, 7, True
C, 8, -O0, double, 19.8584, 8, True
C, 8, -O0, double, 19.8194, 9, True
C, 8, -O0, double, 8.48519, 10, True
C, 8, -O0, double, 0.489011, 11, True
C, 8, -O0, double, 19.3524, 12, True
C, 8, -O0, double, 21.5025, 13, True
C, 8, -O0, double, 21.2515, 14, True
C, 8, -O0, double, 21.2855, 15, True
C, 8, -O0, double, 29.0407, 16, True
C, 8, -O0, double, 21.7765, 17, True
C, 8, -O0, double, 31.4047, 18, True
C, 8, -O0, double, 16.3314, 19, True
C, 8, -O0, double, 19.5124, 20, True
C, 8, -O0, double, 16.4014, 21, True
C, 8, -O0, double, 16.5024, 22, True
C, 8, -O0, double, 16.4964, 23, True
C, 8, -O0, double, 16.0944, 24, True
C, 8, -O0, double, 16.4374, 25, True
C, 8, -O0, double, 16.1664, 26, True
C, 8, -O0, double, 17.4394, 27, True
C, 8, -O0, double, 16.3734, 28, True
C, 8, -O0, double, 16.5094, 29, True
C, 8, -O0, double, 16.1774, 30, True
C, 8, -O0, double, 16.5534, 31, True
C, 8, -O0, double, 16.0984, 32, True
C, 8, -O0, double, 16.5134, 33, True
C, 8, -O0, double, 16.4644, 34, True
C, 8, -O0, double, 16.7634, 35, True
C, 8, -O0, double, 17.1644, 36, True
C, 8, -O0, double, 18.0734, 37, True
C, 8, -O0, double, 17.0824, 38, True
C, 8, -O0, double, 18.0404, 39, True
C, 8, -O0, double, 17.7524, 40, True
C, 8, -O0, double, 17.5914, 41, True
C, 8, -O0, double, 17.5584, 42, True
C, 8, -O0, double, 16.3184, 43, True
C, 8, -O0, double, 16.5074, 44, True
C, 8, -O0, double, 16.2334, 45, True
C, 8, -O0, double, 16.4794, 46, True
C, 8, -O0, double, 16.3754, 47, True
C, 8, -O0, double, 16.4164, 48, True
C, 8, -O0, double, 17.0384, 49, True
C, 8, -O0, double, 16.5704, 50, True
C, 8, -O0, double, 16.0724, 51, True
C, 8, -O0, double, 16.4224, 52, True
C, 8, -O0, double, 16.0474, 53, True
C, 8, -O0, double, 17.0434, 54, True
C, 8, -O0, double, 16.2214, 55, True
C, 8, -O0, double, 16.4634, 56, True
C, 8, -O0, double, 16.0314, 57, True
C, 8, -O0, double, 16.2864, 58, True
C, 8, -O0, double, 19.9785, 59, True
C, 8, -O0, double, 16.4744, 60, True
C, 8, -O0, double, 16.3854, 61, True
C, 8, -O0, double, 16.7924, 62, True
C, 8, -O0, double, 16.2864, 63, True
C, 8, -O0, double, 16.3144, 64, True
C, 8, -O0, double, 17.1964, 65, True
C, 8, -O0, double, 16.2474, 66, True
C, 8, -O0, double, 16.2934, 67, True
C, 8, -O0, double, 16.3024, 68, True
C, 8, -O0, double, 16.8674, 69, True
C, 8, -O0, double, 16.4114, 70, True
C, 8, -O0, double, 16.5884, 71, True
C, 8, -O0, double, 16.4314, 72, True
C, 8, -O0, double, 16.5394, 73, True
C, 8, -O0, double, 17.5004, 74, True
C, 8, -O0, double, 17.8794, 75, True
C, 8, -O0, double, 18.2534, 76, True
C, 8, -O0, double, 17.2384, 77, True
C, 8, -O0, double, 17.1954, 78, True
C, 8, -O0, double, 23.4885, 79, True
C, 8, -O0, double, 17.7684, 80, True
C, 8, -O0, double, 18.2124, 81, True
C, 8, -O0, double, 16.4114, 82, True
C, 8, -O0, double, 16.3614, 83, True
C, 8, -O0, double, 16.2884, 84, True
C, 8, -O0, double, 16.7104, 85, True
C, 8, -O0, double, 16.2924, 86, True
C, 8, -O0, double, 16.2264, 87, True
C, 8, -O0, double, 16.1734, 88, True
C, 8, -O0, double, 16.4754, 89, True
C, 8, -O0, double, 16.3854, 90, True
C, 8, -O0, double, 16.3514, 91, True
C, 8, -O0, double, 16.4124, 92, True
C, 8, -O0, double, 16.2354, 93, True
C, 8, -O0, double, 16.3024, 94, True
C, 8, -O0, double, 16.1474, 95, True
C, 8, -O0, double, 16.4084, 96, True
C, 8, -O0, double, 16.0444, 97, True
C, 8, -O0, double, 16.4154, 98, True
C, 8, -O0, double, 16.2164, 99, True
C, 8, -O0, double, 16.0494, 100, True
C, 8, -O0, double, 16.4514, 101, True
C, 16, -O0, double, 3.73908, 1, True
C, 16, -O0, double, 19.1854, 2, True
C, 16, -O0, double, 19.9144, 3, True
C, 16, -O0, double, 8.13618, 4, True
C, 16, -O0, double, 19.4214, 5, True
C, 16, -O0, double, 23.8475, 6, True
C, 16, -O0, double, 19.0784, 7, True
C, 16, -O0, double, 19.0434, 8, True
C, 16, -O0, double, 12.1903, 9, True
C, 16, -O0, double, 19.3404, 10, True
C, 16, -O0, double, 19.1294, 11, True
C, 16, -O0, double, 6.69315, 12, True
C, 16, -O0, double, 19.2174, 13, True
C, 16, -O0, double, 2.29005, 14, True
C, 16, -O0, double, 25.5306, 15, True
C, 16, -O0, double, 19.7554, 16, True
C, 16, -O0, double, 20.0734, 17, True
C, 16, -O0, double, 25.2736, 18, True
C, 16, -O0, double, 4.5721, 19, True
C, 16, -O0, double, 19.5414, 20, True
C, 16, -O0, double, 19.3994, 21, True
C, 16, -O0, double, 19.5184, 22, True
C, 16, -O0, double, 19.7294, 23, True
C, 16, -O0, double, 3.34807, 24, True
C, 16, -O0, double, 19.2964, 25, True
C, 16, -O0, double, 19.1324, 26, True
C, 16, -O0, double, 19.2024, 27, True
C, 16, -O0, double, 2.17005, 28, True
C, 16, -O0, double, 19.1144, 29, True
C, 16, -O0, double, 19.1374, 30, True
C, 16, -O0, double, 18.9454, 31, True
C, 16, -O0, double, 8.8812, 32, True
C, 16, -O0, double, 2.33905, 33, True
